source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,w10_rationale,batch_target,suggested_layer,suggested_status,confidence,suggestion_rationale,needs_human_review,reviewer_decision,final_layer,final_status,merge_target,production_tier,default_call_pool,review_notes
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,服装行业 emotion_expression 标杆案例,3,536,382986917742,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,F. AI 辅助边界,2,606,c6f897226683,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,994,35c95ddab9db,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,与 batch 1/2/3 前序文件的差异点,2,1228,2c52e41ca75d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,版本记录,2,706,37855addfd94,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"本文件的""1-3 人小团队""放宽条款",2,357,76f07c65322f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/event_documentary-交付物-v0.1.md,A. 北极星,2,272,8a1214741373,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/event_documentary-交付物-v0.1.md,B1 视觉元素,3,187,a4d52106d09e,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/event_documentary-交付物-v0.1.md,B2 听觉元素,3,140,c55e1ce595c9,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/event_documentary-交付物-v0.1.md,B3 人物元素,3,153,3dda0c0c07a4,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['店员']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/event_documentary-交付物-v0.1.md,B6 文字元素,3,106,001824ba4e7a,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/event_documentary-交付物-v0.1.md,B7 时间元素,3,105,bbc683947d73,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"玩法卡 #C1-1 —— ""高能混剪 + 圆满落幕""",4,513,0a97255e9d1e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"玩法卡 #C1-2 —— ""领导讲话 + 观众掌声 / 美图汇报式""",4,427,680a1caec4d4,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"玩法卡 #C3-1 —— ""开场前一分钟无人声""",4,860,17aa1e1da05b,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"玩法卡 #C3-2 —— ""散场以后，活动才真正开始讲故事""",4,705,8c2711436d0f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['店员']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/event_documentary-交付物-v0.1.md,"玩法卡 #C3-5 —— ""倒叙开门 / 反向时间线""",4,900,595564534851,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/event_documentary-交付物-v0.1.md,D. 服装行业垂直机会,2,162,f7a711a1a759,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/event_documentary-交付物-v0.1.md,三个未被开发的角度,3,156,d94d3a5815d1,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/event_documentary-交付物-v0.1.md,服装行业事件纪实方向（v0.2 M4 无痕处理：删去全部具体品牌 / 栏目 / 账号 / 数据 / 仅保留方向描述）,3,321,cc873907e93d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/event_documentary-交付物-v0.1.md,F. AI 辅助边界,2,369,2b95c4c06f1f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/event_documentary-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,833,eceb0acb85d7,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/event_documentary-交付物-v0.1.md,与 founder_ip / role_work_vlog 的差异点,2,631,0be4cd5dd038,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/event_documentary-交付物-v0.1.md,版本记录,2,575,239d6de1d530,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/founder_ip-交付物-v0.1.md,元数据,2,690,b01ac8d02ca4,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/founder_ip-交付物-v0.1.md,本文件与个人创作类 7 份交付物的关键差异,2,619,06975cdbe01e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B1 视觉元素,3,225,f8f7013e53d0,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B2 听觉元素,3,132,566e8c4912f6,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B3 人物元素,3,118,cc83ba8b9204,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B4 场景元素,3,147,bc1bc4b66ade,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B5 情绪元素,3,128,1fe7cd167700,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B6 文字元素,3,124,3c161aaffe0b,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B7 时间元素,3,109,c9de0e30f495,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B8 反差元素,3,110,1f5261fa86f2,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,B9 隐喻元素,3,129,b07a40666dec,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/founder_ip-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,112,94fc84dcacd1,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/founder_ip-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,118,20f5769b4395,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/founder_ip-交付物-v0.1.md,"玩法卡 #C3-2 —— ""老板不看镜头的一天（沉默创始人日志）""",4,994,8e1157a39008,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/founder_ip-交付物-v0.1.md,服装行业 founder_ip 方向（v0.2 M4 无痕处理：删去全部具体标杆案例姓名与数据 / 仅保留方向描述）,3,318,521510aa92e6,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/founder_ip-交付物-v0.1.md,行业趋势支撑,3,142,3c9a8e60c88c,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/founder_ip-交付物-v0.1.md,F. AI 辅助边界,2,436,dd21778c0364,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,low,L2 词 1: ['选题']（低置信）,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/founder_ip-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,1073,a9b3ddbd2dd6,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/founder_ip-交付物-v0.1.md,与个人创作类试点（personal_vlog）的差异点,2,721,db00a8c04613,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/founder_ip-交付物-v0.1.md,版本记录,2,828,fc13bfb2d692,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/humor_content-交付物-v0.1.md,元数据,2,446,f7face661b9e,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/humor_content-交付物-v0.1.md,A. 北极星,2,205,546a0f55f2af,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/humor_content-交付物-v0.1.md,B2 听觉元素,3,110,7244e577eb89,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C1-3 —— ""口播段子 + 表情包字幕""",4,329,1eaf4a1f7e79,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['口播']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/humor_content-交付物-v0.1.md,"玩法卡 #C2-2 —— ""视觉小机关做幽默（不是台词笑，是画面笑）""",4,644,3f641461497c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['台词']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/humor_content-交付物-v0.1.md,D. 服装行业垂直机会,2,164,60feba6e9a09,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/humor_content-交付物-v0.1.md,三个未被开发的角度,3,166,a080117fa76d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/humor_content-交付物-v0.1.md,服装行业幽默标杆案例,3,140,3ccbbf0f3948,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/humor_content-交付物-v0.1.md,与试点版（personal_vlog）的差异点,2,288,a48dd4d2a098,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/humor_content-交付物-v0.1.md,版本记录,2,425,0e31c5ce3140,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,元数据,2,454,45765b794c9d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B1 视觉元素,3,172,b6408b7becf7,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,B2 听觉元素,3,103,625b37885176,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['手势']（低置信）,true,accept,L3,defer_l3_to_runtime_asset,,,,asset_type=shot_template；执行层素材注册到runtime_assets
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C1-1 —— ""镜头前站桩讲 3 点""",4,389,eeb651aa020f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C1-2 —— ""PPT 化口播 / 满屏大字要点""",4,404,54d9af525020,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['口播']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C2-2 —— ""知识长在手上（过程+声音+适量解释）""",4,526,c404f1e1ab3f,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['动作']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C2-4 —— ""桌面实验室（用手与物替代讲课）""",4,571,ebc789fb625c,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C3-4 —— ""无声知识表情评分（silent review 风格）""",4,712,682faeb422fb,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['手势']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,"玩法卡 #C3-5 —— ""材质听诊器（面料知识做成听觉测评）""",4,634,97e580c9ce60,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_play_card_extraction,L3,defer_l3_to_runtime_asset,low,L3 词 1: ['镜头']（低置信）,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,D. 服装行业垂直机会,2,105,d759c426783b,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,服装行业知识方向（v0.2 M4 无痕处理：删去具体标杆案例品牌名 / 仅保留方向描述）,3,173,5259d4984870,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,行业趋势支撑,3,131,39c94bb70e7d,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,low,未命中 L2/L3 信号，建议 L1 但需人工二审,true,accept,L1,extract_l1,,,,确认作为L1判断知识，保留概念层裁决
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,F. AI 辅助边界,2,345,717accc2813d,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,low,L2 词 1: ['选题']（低置信）,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,664,466226069438,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,与试点版（personal_vlog）的差异点,2,288,701cbc5a56d9,pending_decision,uncovered_business_chapter,auto,medium,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L2,extract_l2,low,L2 词 1: ['玩法']（低置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
Q2-内容类型种子/knowledge_sharing-交付物-v0.1.md,版本记录,2,402,e0bc2e57c287,pending_decision,uncovered_business_chapter,auto,high,未被现有 pack 命中的业务章节，待下一波裁决,next_wave_general_review,L1,extract_l1,medium,未命中 L2/L3 信号，body 较长，建议 L1 抽取（中置信）,true,override,L_NA,unprocessable,,,,结构性章节或分组标题，不作为独立知识资产
