source_pack_id,brand_layer,granularity_layer,gate_status,source_table_refs,evidence_ids,traceability_status,default_call_pool,review_status,compile_run_id,source_manifest_hash,view_schema_version,chunk_text_hash,pack_id,pack_type,knowledge_title,knowledge_assertion,applicable_when,success_scenario,flip_scenario,alternative_boundary,content_type_tags,object_type_tags,embedding_text
KP-training_unit-faye-ctype-process-trace,brand_faye,L1,active,"[""06_rule.csv"", ""07_evidence.csv""]","[""EV-KP-training_unit-faye-ctype-process-trace""]",partial,false,pending_review,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,f5ed36164a8790a6a2393a4ab0af516aba136e811341adcf0c1f48018e93676c,KP-training_unit-faye-ctype-process-trace,training_unit,training_unit faye ctype process trace,笛语 ctype_process_trace（流程溯源叙事）核心规格—— layer=enterprise_narrative · production_mode=llm_assist_human_edit · review_level=compliance_review_required； required_knowledge 三件套：BrandTone（确保不变成冷硬工业说明书）+ GlobalKnowledge（K-DATA-02 L4 产业链知识）+ RoleProfile（版师/工艺/质检/面料/供应链一线动作词）； output_structure 三段制：起点场景 90 字（具体证据点/物件） → 过程细节 170 字 → 价值升华 110 字（总长 180-600）； 3 个 typical_hooks（这一步平时看不见但决定你是否放心 / 同样一条拉链贵和便宜的差别在这里 / 今天不带你看全流程，只带你看 5 个能核验的点）； 3 个 typical_ctas（不急下判断，先看证据 / 愿意看就继续拍后续环节 / 想让你知道价格落在哪里）； 5 个 example_references（一块面料从原料到上身 / 为什么这条裙子的拉链更贵 / 样衣版本树 1.0/2.0/3.0 / 工艺对比实验 / 被拦下的一件成衣）； ab_variants_hint：A 版证据链（单据/标签/批次/抽检） / B 版感官化（微距纹理/面料声音/机器节奏/手部动作）， 两版都要避免全流程流水账；platform_targets：xiaohongshu + douyin。 这是笛语流程溯源内容的强制蓝图——任何 process_trace 内容生产必须先实例化本规格。,brand_layer=brand_faye + ContentType=ctype_process_trace,"内容从单一证据点切入 → 5 个以内关键证据节点 → 落到消费者可感知体验； 观众读完知道""价格落在了哪里""而非""工艺多好""。","文案变成完整流程流水账 / 堆砌专业术语 / 缺消费者体验落点； 或反向滑入""匠人精神散文""过度抒情；ab_variants 没分流写成同款。",not_applicable_when: 其他 ContentType；纯产品测评类不绑本规格 | alternative_path: 短视频版可只取一段（起点场景 + 1 证据点 + 价值升华）做 30s 内容; 长图文版可扩展到证据链多卡片轮播,[],[],"assertion: 笛语 ctype_process_trace（流程溯源叙事）核心规格—— layer=enterprise_narrative · production_mode=llm_assist_human_edit · review_level=compliance_review_required； required_knowledge 三件套：BrandTone（确保不变成冷硬工业说明书）+ GlobalKnowledge（K-DATA-02 L4 产业链知识）+ RoleProfile（版师/工艺/质检/面料/供应链一线动作词）； output_structure 三段制：起点场景 90 字（具体证据点/物件） → 过程细节 170 字 → 价值升华 110 字（总长 180-600）； 3 个 typical_hooks（这一步平时看不见但决定你是否放心 / 同样一条拉链贵和便宜的差别在这里 / 今天不带你看全流程，只带你看 5 个能核验的点）； 3 个 typical_ctas（不急下判断，先看证据 / 愿意看就继续拍后续环节 / 想让你知道价格落在哪里）； 5 个 example_references（一块面料从原料到上身 / 为什么这条裙子的拉链更贵 / 样衣版本树 1.0/2.0/3.0 / 工艺对比实验 / 被拦下的一件成衣）； ab_variants_hint：A 版证据链（单据/标签/批次/抽检） / B 版感官化（微距纹理/面料声音/机器节奏/手部动作）， 两版都要避免全流程流水账；platform_targets：xiaohongshu + douyin。 这是笛语流程溯源内容的强制蓝图——任何 process_trace 内容生产必须先实例化本规格。
applicable_when: brand_layer=brand_faye + ContentType=ctype_process_trace
success: 内容从单一证据点切入 → 5 个以内关键证据节点 → 落到消费者可感知体验； 观众读完知道""价格落在了哪里""而非""工艺多好""。
flip: 文案变成完整流程流水账 / 堆砌专业术语 / 缺消费者体验落点； 或反向滑入""匠人精神散文""过度抒情；ab_variants 没分流写成同款。"
KP-training_unit-faye-ctype-store-daily,brand_faye,L1,active,"[""06_rule.csv"", ""07_evidence.csv""]","[""EV-KP-training_unit-faye-ctype-store-daily""]",partial,false,pending_review,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,171c42f3f5a857ad2dd4f78bf495379614422ceb1c75b3371dd996e6379b76a4,KP-training_unit-faye-ctype-store-daily,training_unit,training_unit faye ctype store daily,笛语 ctype_store_daily（门店日常真实内容）核心规格—— layer=traffic_acquisition · production_mode=llm_assist_human_edit · review_level=brand_review； required_knowledge 三件套：BrandTone（保证口语轻快但不滑入促销广播）+ Persona(store_staff)（运行时优先绑定店长/导购一线视角）+ RoleProfile（店长/导购/陈列/收银动作 + 服务话术）； output_structure 三段制：门店瞬间 80 字 → 现场判断 110 字 → 余味落点 70 字（总长 100-400）； 3 个 typical_hooks（今天店里最让我记住的不是卖了多少，是一个很小的瞬间 / 她进门时什么都没说，我大概就知道她先不该试那一排 / 门店日常真正难的从来不是把货摆出来，是把人接住）； 3 个 typical_ctas（路过门口进来试试不着急决定 / 带孩子来先让他上身走两步 / 不用被文案说服，来店里摸一下穿一下感觉更准）； 5 个 example_references（开门前 10 分钟 / 今天差点出什么事 / 熟客带孩子 / 雨天的店 / 店的声纹 10 个声音）； ab_variants_hint：A 版空间氛围（声音 + 光线 + 秩序 + 体温） / B 版人物关系（熟客 + 孩子 + 店员判断 + 试衣间）， 两版都不要把门店拍成促销货架扫拍；platform_targets：wechat_moments + douyin。 这是笛语门店日常内容的强制蓝图——任何 store_daily 内容生产必须先实例化本规格。,brand_layer=brand_faye + ContentType=ctype_store_daily,"内容像店主在朋友圈随手记的一段，三段结构清晰、有具体瞬间 + 现场判断 + 真实余味； 观众读完感觉""这家店有体温""而非""又一条促销""。","文案变成""今天很忙 / 又来了一个客人""等抽象流水账； 或滑入""亲~冲就对了！""促销广播；ab_variants 没分流；缺现场判断细节。",not_applicable_when: 其他 ContentType；产品深度测评 / 工艺溯源走 process_trace | alternative_path: 朋友圈版可压到 100-200 字；短视频配文版可保持 200-400 字; 高客流节点（双 11 / 开学季）可加场景标签但不放宽促销话术约束,[],[],"assertion: 笛语 ctype_store_daily（门店日常真实内容）核心规格—— layer=traffic_acquisition · production_mode=llm_assist_human_edit · review_level=brand_review； required_knowledge 三件套：BrandTone（保证口语轻快但不滑入促销广播）+ Persona(store_staff)（运行时优先绑定店长/导购一线视角）+ RoleProfile（店长/导购/陈列/收银动作 + 服务话术）； output_structure 三段制：门店瞬间 80 字 → 现场判断 110 字 → 余味落点 70 字（总长 100-400）； 3 个 typical_hooks（今天店里最让我记住的不是卖了多少，是一个很小的瞬间 / 她进门时什么都没说，我大概就知道她先不该试那一排 / 门店日常真正难的从来不是把货摆出来，是把人接住）； 3 个 typical_ctas（路过门口进来试试不着急决定 / 带孩子来先让他上身走两步 / 不用被文案说服，来店里摸一下穿一下感觉更准）； 5 个 example_references（开门前 10 分钟 / 今天差点出什么事 / 熟客带孩子 / 雨天的店 / 店的声纹 10 个声音）； ab_variants_hint：A 版空间氛围（声音 + 光线 + 秩序 + 体温） / B 版人物关系（熟客 + 孩子 + 店员判断 + 试衣间）， 两版都不要把门店拍成促销货架扫拍；platform_targets：wechat_moments + douyin。 这是笛语门店日常内容的强制蓝图——任何 store_daily 内容生产必须先实例化本规格。
applicable_when: brand_layer=brand_faye + ContentType=ctype_store_daily
success: 内容像店主在朋友圈随手记的一段，三段结构清晰、有具体瞬间 + 现场判断 + 真实余味； 观众读完感觉""这家店有体温""而非""又一条促销""。
flip: 文案变成""今天很忙 / 又来了一个客人""等抽象流水账； 或滑入""亲~冲就对了！""促销广播；ab_variants 没分流；缺现场判断细节。"
KP-training_unit-founder-profile-brand-unique-layer,domain_general,L1,active,"[""01_object_type.csv"", ""02_field.csv"", ""03_semantic.csv"", ""04_value_set.csv"", ""05_relation.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-training_unit-founder-profile-brand-unique-layer""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,3e60caa201cc280315cfd31843c85b2cd1802390810071cd74485a511a9b9dbe,KP-training_unit-founder-profile-brand-unique-layer,training_unit,training_unit founder profile brand unique layer,"FounderProfile（创始人画像）是品牌唯一层对象，每品牌仅允许 0 或 1 份， 服务于 founder_ip（创始人 IP）这条内容线，不进入通用 Persona 编号体系； 把它当成""第 4 套通用人设""会导致权限边界、复用范围、内容服务对象全部错位。",任何要为品牌注册 Persona 体系或讨论 FounderProfile 归位的场合,"founder_ip 内容稳定调用 FounderProfile，其他内容线不会误用品牌人设；
多品牌共用 Persona 池时通用层可复用而品牌唯一层互不干扰。","FounderProfile 被当通用 Persona 复用 → founder 口吻渗入产品测评/穿搭等内容，品牌混淆；
或反向：通用内容也强行套创始人口吻，导致 KOL 化偏离品牌叙事。","not_applicable_when: 品牌选择不启用 founder_ip 题材 → 无须建 FounderProfile，本规则不触发；
多创始人合伙品牌 → 走柔性使用，按 0 份处理或独立讨论。 | alternative_path: 没有明显创始人文化的品牌：走柔性使用，FounderProfile 留空，不启用 founder_ip; 多创始人合伙：暂按 0 份，待裁决后独立建模","[""content_generation""]","[""OT-Persona"", ""OT-RoleProfile""]","assertion: FounderProfile（创始人画像）是品牌唯一层对象，每品牌仅允许 0 或 1 份， 服务于 founder_ip（创始人 IP）这条内容线，不进入通用 Persona 编号体系； 把它当成""第 4 套通用人设""会导致权限边界、复用范围、内容服务对象全部错位。
applicable_when: 任何要为品牌注册 Persona 体系或讨论 FounderProfile 归位的场合
success: founder_ip 内容稳定调用 FounderProfile，其他内容线不会误用品牌人设；
多品牌共用 Persona 池时通用层可复用而品牌唯一层互不干扰。
flip: FounderProfile 被当通用 Persona 复用 → founder 口吻渗入产品测评/穿搭等内容，品牌混淆；
或反向：通用内容也强行套创始人口吻，导致 KOL 化偏离品牌叙事。"
KP-training_unit-founder-profile-soft-use-no-rename,domain_general,L1,active,"[""01_object_type.csv"", ""02_field.csv"", ""03_semantic.csv"", ""04_value_set.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-training_unit-founder-profile-soft-use-no-rename""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,aa90a4509b1ea2f7fbf630878d6f1f8f8795dbfc8d1b6b5f741f5858e21db1f3,KP-training_unit-founder-profile-soft-use-no-rename,training_unit,training_unit founder profile soft use no rename,"对""没有明显创始人文化""的品牌（老板不愿出镜 / 加工厂转型品牌 / 多人合伙无单一创始人）， 允许不填 FounderProfile、不启用 founder_ip 题材即可——这是**启用与否**的问题， 不是命名贴不贴的问题，禁止通过给对象更名（如改成""品牌主理人画像""等）来回避真问题。",多品牌建模 / 新品牌入场 / FounderProfile 启用裁决,"多品牌池干净：有创始人文化的品牌启用 FounderProfile + founder_ip；
无创始人文化的品牌跳过，专注其他内容线，不被强制拼凑虚假叙事。","为照顾""没创始人""品牌而改名 → 同义对象多份污染池子；
或反向：硬要无创始人品牌做 founder_ip → 内容生硬、可信度低、品牌叙事失败。","not_applicable_when: 品牌确实想要做创始人 IP 但不叫""创始人""（如想叫""主理人""作 display_name）→
可在 display_name 字段上本地化，不动 object_type 命名。 | alternative_path: display_name 本地化（""创始人""→""主理人""）：允许，前提 object_type 不变; 多创始人合伙：暂按 0 份处理，等独立建模裁决，不强填","[""content_generation""]","[""OT-Persona""]","assertion: 对""没有明显创始人文化""的品牌（老板不愿出镜 / 加工厂转型品牌 / 多人合伙无单一创始人）， 允许不填 FounderProfile、不启用 founder_ip 题材即可——这是**启用与否**的问题， 不是命名贴不贴的问题，禁止通过给对象更名（如改成""品牌主理人画像""等）来回避真问题。
applicable_when: 多品牌建模 / 新品牌入场 / FounderProfile 启用裁决
success: 多品牌池干净：有创始人文化的品牌启用 FounderProfile + founder_ip；
无创始人文化的品牌跳过，专注其他内容线，不被强制拼凑虚假叙事。
flip: 为照顾""没创始人""品牌而改名 → 同义对象多份污染池子；
或反向：硬要无创始人品牌做 founder_ip → 内容生硬、可信度低、品牌叙事失败。"
KP-training_unit-greeting-format-lock,domain_general,L1,active,"[""01_object_type.csv"", ""04_value_set.csv"", ""05_relation.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-training_unit-greeting-format-lock""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,c7f7aeb436224dd9bb5705515f3f61ad389142968fe89f9c70a3e8aee76a11cb,KP-training_unit-greeting-format-lock,training_unit,training_unit greeting format lock,"围绕 10 类接客场景的首批培训格式正式冻结为 4 种——branching_scenario / do_dont_contrast / pre_shift_micro_coaching / error_replay； 长视频一次讲完、统一话术灌输、PPT 录屏被显式禁用——培训目标不是""讲得不错""，而是员工下次真遇到场景时自动跳出正确动作。",10 类接客场景与 5 类跨切裁决的培训,员工在真实接客中自动跳出正确动作，复购与转化指标改善,用长视频/话术稿/PPT 培训，员工背得出但用不出，接客现场仍按惯性走,not_applicable_when: 非接客类技能培训（如收银/陈列基础操作）可另选格式 | alternative_path: 4 种格式之外的新格式提案 → 进 unprocessable_register 分类 needs_human_judgment; 紧急上线场景（如新政策当天落地）→ 用 pre_shift_micro_coaching 优先承接,[],"[""OT-TrainingMaterial"", ""OT-RoleProfile""]","assertion: 围绕 10 类接客场景的首批培训格式正式冻结为 4 种——branching_scenario / do_dont_contrast / pre_shift_micro_coaching / error_replay； 长视频一次讲完、统一话术灌输、PPT 录屏被显式禁用——培训目标不是""讲得不错""，而是员工下次真遇到场景时自动跳出正确动作。
applicable_when: 10 类接客场景与 5 类跨切裁决的培训
success: 员工在真实接客中自动跳出正确动作，复购与转化指标改善
flip: 用长视频/话术稿/PPT 培训，员工背得出但用不出，接客现场仍按惯性走"
KP-training_unit-grounding-over-polish-default,domain_general,L1,active,"[""01_object_type.csv"", ""03_semantic.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-training_unit-grounding-over-polish-default""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,8fe11b599598d9b43d27a636eb16aee366482195879d89470e936cc1b453b362,KP-training_unit-grounding-over-polish-default,training_unit,training_unit grounding over polish default,"AI 内容生成的默认审美方向必须是""grounding（贴地真实）压倒 polished（精致光滑）""——AI 不应该生成 ""看起来很 AI""的内容；宁可少给用户选项，也不给模板化套路。具体执行：默认禁用 C1 主流玩法（精致流水账 / 金句宣言 / 通用治愈 BGM 拼贴），优先 C3 突破性玩法（允许失焦 / 留白 / 狼狈）；AI 生成时不堆砌通用 BGM、 统一滤镜、模板化转场。",AI 主导生成内容时的默认策略,"AI 输出贴近真实生活质感，观众感到""这是人在创作不是 AI 在套模板""，平台积累""非 AI slop""心智",AI 默认推 C1 主流（精致流水账 / 金句开头 + 治愈 BGM 拼贴）→ 输出一眼 AI 味，进入 56% 用户嫌弃 AI slop 的池子，信任坍塌,"not_applicable_when: 用户显式选择""我就要做精致广告片"" → AI 应满足但提示""该方向已被趋势判死"" | alternative_path: 用户在某 CT 内确实需要 polished 风格（如品牌大片）→ 走 brand_tier 玩法分级，不走默认 instant 池; 新趋势报告显示 grounding 不再有效 → 共享层升级默认策略，不在单 CT 内自行翻转","[""content_generation""]","[""OT-ContentType""]","assertion: AI 内容生成的默认审美方向必须是""grounding（贴地真实）压倒 polished（精致光滑）""——AI 不应该生成 ""看起来很 AI""的内容；宁可少给用户选项，也不给模板化套路。具体执行：默认禁用 C1 主流玩法（精致流水账 / 金句宣言 / 通用治愈 BGM 拼贴），优先 C3 突破性玩法（允许失焦 / 留白 / 狼狈）；AI 生成时不堆砌通用 BGM、 统一滤镜、模板化转场。
applicable_when: AI 主导生成内容时的默认策略
success: AI 输出贴近真实生活质感，观众感到""这是人在创作不是 AI 在套模板""，平台积累""非 AI slop""心智
flip: AI 默认推 C1 主流（精致流水账 / 金句开头 + 治愈 BGM 拼贴）→ 输出一眼 AI 味，进入 56% 用户嫌弃 AI slop 的池子，信任坍塌"
KP-training_unit-humor-content-brand-tone-gate-for-puppetry,domain_general,L1,active,"[""01_object_type.csv"", ""03_semantic.csv"", ""04_value_set.csv"", ""05_relation.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-training_unit-humor-content-brand-tone-gate-for-puppetry""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,9964691fcf2082c1ef08edfc579466ecad3bc7182f61a9998551155639c09aed,KP-training_unit-humor-content-brand-tone-gate-for-puppetry,training_unit,training_unit humor content brand tone gate for puppetry,"humor_content（幽默内容）的""衣架木偶戏 / 服装拟人化""玩法（C3-5）必须先过品牌调性闸门—— 适合调性：活泼 / 街头 / 年轻 / 童趣（Activate / Street / Young / Playful）； 不适合调性：极简 / 高端定制 / 冷感（Minimal / Haute-Couture / Cold）。 AI 生成时按品牌 Persona 调性自动判断是否调用本卡。这是 humor_content 与品牌调性强耦合的玩法卡之一—— 品牌""自嘲方向""对所有品牌开放（不分级），但""服装拟人化""这种具体表演形式必须做调性匹配，否则会与严肃品牌 调性硬冲突。这条规则的判定路径是：玩法卡是否带""🎨 品牌调性提示""行 → 有则执行调性匹配 / 无则默认全调性开放。","humor_content 中带""🎨 品牌调性提示""的玩法卡（目前 C3-5 衣架木偶戏；未来其他拟人化玩法）",拟人化玩法用在活泼街头年轻品牌 / 严肃高端品牌不被错配 / 品牌记忆点强且不破坏调性,"高端冷感品牌强用衣架木偶戏 → 调性硬冲突 / 观众感知品牌方""装亲民""反弹 / 品牌资产受损","not_applicable_when: 不带调性提示的玩法卡（默认全调性开放）；非 humor_content 的其他 CT | alternative_path: 品牌调性不匹配 C3-5 → 改用 C3-1 ""一本正经拍小事灾难""（庄重感 vs 荒唐事件落差，全调性兼容）; 品牌调性介于活泼与冷感之间（偏中性）→ 走人工裁决而非 AI 自动调用","[""content_generation""]","[""OT-ContentType""]","assertion: humor_content（幽默内容）的""衣架木偶戏 / 服装拟人化""玩法（C3-5）必须先过品牌调性闸门—— 适合调性：活泼 / 街头 / 年轻 / 童趣（Activate / Street / Young / Playful）； 不适合调性：极简 / 高端定制 / 冷感（Minimal / Haute-Couture / Cold）。 AI 生成时按品牌 Persona 调性自动判断是否调用本卡。这是 humor_content 与品牌调性强耦合的玩法卡之一—— 品牌""自嘲方向""对所有品牌开放（不分级），但""服装拟人化""这种具体表演形式必须做调性匹配，否则会与严肃品牌 调性硬冲突。这条规则的判定路径是：玩法卡是否带""🎨 品牌调性提示""行 → 有则执行调性匹配 / 无则默认全调性开放。
applicable_when: humor_content 中带""🎨 品牌调性提示""的玩法卡（目前 C3-5 衣架木偶戏；未来其他拟人化玩法）
success: 拟人化玩法用在活泼街头年轻品牌 / 严肃高端品牌不被错配 / 品牌记忆点强且不破坏调性
flip: 高端冷感品牌强用衣架木偶戏 → 调性硬冲突 / 观众感知品牌方""装亲民""反弹 / 品牌资产受损"
KP-training_unit-humor-content-clothing-as-persona-switch,domain_general,L2,active,"[""01_object_type.csv"", ""03_semantic.csv"", ""05_relation.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-training_unit-humor-content-clothing-as-persona-switch""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,01634a6965541b4f029fece373efe963b4c676367dc9a22338abdcb182d8bec3,KP-training_unit-humor-content-clothing-as-persona-switch,training_unit,training_unit humor content clothing as persona switch,"humor_content（幽默内容）中""服装作为人格开关""是服装行业独有钩子——固定机位 + 仅通过加减一件外套 / 背包 / 鞋子 / 眼神 / 站姿，在 2 秒内切换成""顾客面前的自己 / 群里发消息时的自己 / 回家后瘫在椅子上的自己""三个完全不同的人。 没有特效，只要切点准。笑点来自身份落差而非台词，观众接住""我也有这三个自己""。这把幽默从台词笑升级为画面笑， 且服装在此不是美化道具，而是**人格开关**——其他行业没有这种""一件外套切换三种社会身份""的内容杠杆。",humor_content 突破性档；想做身份 / 社会角色幽默,"笑点来自身份落差 / 服装承担""人格开关""而非""美化""功能 / 一人分饰多角成本极低","把服装当反转道具（前后换装）→ 滑向 C1-2 ""强行反转小剧场""廉价感 / 观众先看见套路才看见笑点","not_applicable_when: 严肃品牌调性（极简 / 高端定制 / 冷感风）—— 与 C3-5 衣架木偶戏同样存在调性边界，需走品牌调性提示 | alternative_path: 品牌调性偏冷感 / 高端 → 改用 C2-1 ""幽默做认知翻面""（comedy + education）减弱身份切换戏剧性; 创作者不愿一人分饰多角 → 改用 C3-3 ""评论区演成第二人格""（左右分屏吐槽自己）","[""content_generation""]","[""OT-ContentType""]","assertion: humor_content（幽默内容）中""服装作为人格开关""是服装行业独有钩子——固定机位 + 仅通过加减一件外套 / 背包 / 鞋子 / 眼神 / 站姿，在 2 秒内切换成""顾客面前的自己 / 群里发消息时的自己 / 回家后瘫在椅子上的自己""三个完全不同的人。 没有特效，只要切点准。笑点来自身份落差而非台词，观众接住""我也有这三个自己""。这把幽默从台词笑升级为画面笑， 且服装在此不是美化道具，而是**人格开关**——其他行业没有这种""一件外套切换三种社会身份""的内容杠杆。
applicable_when: humor_content 突破性档；想做身份 / 社会角色幽默
success: 笑点来自身份落差 / 服装承担""人格开关""而非""美化""功能 / 一人分饰多角成本极低
flip: 把服装当反转道具（前后换装）→ 滑向 C1-2 ""强行反转小剧场""廉价感 / 观众先看见套路才看见笑点"
KP-training_unit-knowledge-not-teacher-but-event,domain_general,L1,active,"[""03_semantic.csv"", ""05_relation.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-training_unit-knowledge-not-teacher-but-event""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,40c7fb6a0612609a000e89a84b7df167b3507f5e44fde12b6b651960877e7120,KP-training_unit-knowledge-not-teacher-but-event,training_unit,training_unit knowledge not teacher but event,"knowledge_sharing 类内容生产纪律：知识不是""老师在讲""而是""事故在发言""—— 从一个具体错误（错搭 / 错洗护 / 错版型 / 错面料认知）开始演示，让观众**先看到后果再倒回拆原因**。 这条纪律推翻""知识内容必须正确、完整、体面地铺陈""的默认套路： 正确的 KS 内容生产路径是""错误重演 → 前后对比 → 因果倒叙 → 极短结论""，而不是""开头 hook → 三条建议 → 收藏点赞""。",KS 内容生产 / 服装行业错误教学（v0.2 G3 已裁决：错误教学不限制范围）,"0-3 秒被毁羊毛衫特写 + ""上次我把它洗坏了"" → 倒叙错误动作 → 拆水温/拆面料 → 22-30 秒给极短结论 → 观众接住""啊这个错误我也会犯""愿意继续看","开头先给三条建议或正确答案 → 观众识别为""老师在讲""的标准模板 → 跳出率高，AI 味重",not_applicable_when: 完全无错误案例可调（极冷门话题 / 标准答案唯一）→ 退而用 C3-2 一句知识只靠动作 / C2-4 桌面实验 | alternative_path: 错误教学不限制范围（v0.2 G3）；教学内容由创作者自行判断责任边界; 涉及健康 / 材质安全话题不得过度恐吓式表达（红线 E6）,"[""content_generation""]",[],"assertion: knowledge_sharing 类内容生产纪律：知识不是""老师在讲""而是""事故在发言""—— 从一个具体错误（错搭 / 错洗护 / 错版型 / 错面料认知）开始演示，让观众**先看到后果再倒回拆原因**。 这条纪律推翻""知识内容必须正确、完整、体面地铺陈""的默认套路： 正确的 KS 内容生产路径是""错误重演 → 前后对比 → 因果倒叙 → 极短结论""，而不是""开头 hook → 三条建议 → 收藏点赞""。
applicable_when: KS 内容生产 / 服装行业错误教学（v0.2 G3 已裁决：错误教学不限制范围）
success: 0-3 秒被毁羊毛衫特写 + ""上次我把它洗坏了"" → 倒叙错误动作 → 拆水温/拆面料 → 22-30 秒给极短结论 → 观众接住""啊这个错误我也会犯""愿意继续看
flip: 开头先给三条建议或正确答案 → 观众识别为""老师在讲""的标准模板 → 跳出率高，AI 味重"
KP-training_unit-kuleshov-context-driven-emotion-edit,domain_general,L3,active,"[""01_object_type.csv"", ""03_semantic.csv"", ""04_value_set.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-kuleshov-context-driven-emotion-edit""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,53dcb15b7c28887efb07409a4e42083e4709677c5d98e38b218c419d88eecc4a,KP-training_unit-kuleshov-context-driven-emotion-edit,training_unit,training_unit kuleshov context driven emotion edit,"情绪表达类内容应优先用""中性表情主镜头 + 不同情境 B-roll 拼接""（Kuleshov 效应）让观众自己投射情绪，而不是靠主角表演崩溃 / 哭腔 / 大字金句；平台生成情绪类脚本时必须把""剪辑结构驱动情绪""列为可调用模板，并给 B-roll 取材清单。","emotion_expression 类内容 / product_review 中""同一件衣服三种结局""扩展","同一张脸经三组情境 B-roll 被读出三种情绪，观众在投射中体认""自己也被情境推着走""，共鸣深；内容更难被 AI 单镜头模板复刻",主角对镜哭诉 / 伤感 BGM + 大字金句，观众识别为表演式情绪，疲劳率高,not_applicable_when: 创始人 IP 的核心独白（founder_ip 类有自身独白逻辑，依赖真实在场感） | alternative_path: 中性脸 + 三组 B-roll; 衣柜情绪谱（不露脸只拍衣物与手）; 同一动作三种情境（地铁 / 雨天 / 办公室）,[],"[""ContentType"", ""TrainingMaterial""]","assertion: 情绪表达类内容应优先用""中性表情主镜头 + 不同情境 B-roll 拼接""（Kuleshov 效应）让观众自己投射情绪，而不是靠主角表演崩溃 / 哭腔 / 大字金句；平台生成情绪类脚本时必须把""剪辑结构驱动情绪""列为可调用模板，并给 B-roll 取材清单。
applicable_when: emotion_expression 类内容 / product_review 中""同一件衣服三种结局""扩展
success: 同一张脸经三组情境 B-roll 被读出三种情绪，观众在投射中体认""自己也被情境推着走""，共鸣深；内容更难被 AI 单镜头模板复刻
flip: 主角对镜哭诉 / 伤感 BGM + 大字金句，观众识别为表演式情绪，疲劳率高"
